,fpX,fpY,fvcX,fvcY,rFP,rFVC,thetaFP,thetaFVC,fiducial
22,-145.6354417,215.3874275,1208.495602693634,-1787.011916785122,260.002741916738,2157.283757984073,124.06481674770039,304.06915700856393,False
23,-63.3685526,137.3462434,527.2645683589265,-1142.691859449769,151.25992210334834,1258.47233211521,114.76756687610455,294.7696974609477,False
24,188.5337093,159.3123019,-1565.1171958525274,-1322.306397055144,246.8306485813576,2048.9231426401125,40.19804351340815,220.1931613973054,False
25,162.1174397,94.4422448,-1347.9292418761186,-785.1230872754417,187.62036631918792,1559.9139409844533,30.223131593382497,210.21934961214373,False
26,-36.3400349,-152.3193989,302.3646105572322,1267.3793968277148,156.59437224175886,1302.948538208938,256.58133685420705,76.58150977503341,False
27,-158.0423825,-114.1331995,1313.8972203907824,948.898541550696,194.94558700925523,1620.7203176080882,215.83562266114856,35.83687260144538,False
28,235.3647525,85.8636457,-1953.7021918297503,-712.5465973534963,250.53768653095165,2079.585273019699,20.042524657775203,200.0377256623994,False
29,-219.7004225,28.0389658,1825.210726457016,-232.8215160654035,221.4824129582574,1840.000014759984,172.72702139829096,352.7306818497841,False
30,-176.7561792,125.597675,1468.5864760694956,-1043.3670641498882,216.83524356245258,1801.4885701127764,144.6035330356746,324.60785577060443,False
31,165.2437077,-233.6202615,-1370.170211613261,1937.2146269316067,286.15364669661545,2372.797277390147,305.2724391199658,125.27134174771228,False
32,-52.2608812,-255.1763077,433.7079640755388,2117.7363751519647,260.4729308684601,2161.6914564165563,258.42570455391257,78.42598664821367,False
33,-199.1924821,-148.7064952,1653.638107693945,1234.5901922543794,248.57849190914817,2063.669531206079,216.74305844251637,36.74466204292201,False
34,-104.1124565,-35.5607745,866.8811556429434,296.1174867772429,110.01805434338603,916.0614084132765,198.85817572862058,18.8596275003204,False
35,43.4475131,-14.3883574,-361.97716670773184,119.88952600847452,45.768015286276146,381.31478815316586,341.67686317685144,161.67474591920734,False
36,197.7295756,-16.5954792,-1643.6607737411096,138.03078168983566,198.42478423028146,1649.446342209752,355.2023989410484,175.19969780767943,False
37,-59.443535,96.2493224,494.9117011427828,-801.2774807241194,113.12588525954335,941.7978514753762,121.69945786857447,301.7016895998819,False
38,16.7007779,262.15706,-138.57144058343766,-2174.8618666676307,262.6884848833476,2179.271938797538,86.35488446512424,266.354324341415,False
39,86.4840067,-287.9581117,-716.7494255092957,2386.5746316126115,300.6648591184466,2491.8804568487585,286.7168714325126,106.7163571232622,False
40,257.0315652,108.717757,-2131.59959865103,-901.3678272994956,279.0784409377996,2314.34241396122,22.92711507278442,202.92154912708952,False
41,-142.8277153,162.7971151,1186.6880064073202,-1352.4145396394897,216.57021250093584,1799.2369248043108,131.26163148490508,311.2656170240235,False
42,268.9670289,126.6133486,-2229.164405457423,-1049.0653790051003,297.27798889086716,2463.678573999754,25.208208955184524,205.20210918283908,False
43,-116.019159,249.1174125,962.271922072656,-2065.852253095818,274.80889808330886,2278.9718698637926,114.97237452969692,294.97605685605396,False
44,212.0739459,100.4178254,-1761.1830973499118,-833.7536641238962,234.64675192224806,1948.5664152989632,25.337734238418133,205.33312935754276,False
45,-63.2840638,244.7908486,525.2493793064102,-2031.4287324628372,252.83874760279642,2098.2348785437102,104.49492016975836,284.49699115910107,False
46,34.5360727,-134.1551944,-287.445875122337,1116.5956811140552,138.52926225906742,1153.0008873402514,284.43640442450123,104.43623498007335,False
47,38.090453,-25.7464257,-317.34617146855635,214.51565462374552,45.975657103197875,383.04772369040967,325.94411543154746,145.94259010749238,False
48,82.4599144,-300.5219629,-683.1237045236483,2489.7021706607384,311.62972847294964,2581.7193678389804,285.34369861900234,105.34320357939072,False
49,-295.7583328,-121.0264662,2449.307641529481,1002.443280983047,319.56282158833073,2646.507217908684,202.2547356528545,22.258116593365298,False
50,-172.9344109,-154.440004,1436.351263828635,1282.7977343462985,231.85776956757357,1925.7920397452351,221.76661864200264,41.76787303413962,False
51,-159.4331007,189.1045185,1323.5086198557938,-1569.5704215346534,247.34476448053877,2053.1016475053193,130.1340751799643,310.1385861034394,False
52,141.0055231,252.0334011,-1168.9560151730022,-2089.015109069935,288.79645568243757,2393.8342238617147,60.7742274978641,240.76981078768728,False
53,-94.3073771,39.940351,785.3003027826225,-332.5404036513392,102.41637082754302,852.806945100164,157.04673611735316,337.04946276351023,False
54,-29.7215478,-274.355041,246.53358049571256,2275.773278410878,275.9602488144613,2289.08777049746,263.8171210887609,83.8172819649381,False
55,267.4421321,111.5420445,-2217.1219723941394,-924.4298399712732,289.77046383893895,2402.1241369883846,22.639544580843403,202.6337142617734,False
56,157.0957448,20.5812826,-1306.9964708328907,-171.16624018687935,158.4381968709812,1318.156916512349,7.463872395734472,187.46108074239928,False
57,31.4284574,-242.0749025,-260.9510335117455,2009.9973222481383,244.1065471365488,2026.8657275052865,277.3973039075204,97.39713955798275,False
58,-89.9872213,277.2366064,745.9335382188382,-2297.6968101063662,291.47527498140164,2415.7457388170315,107.98272338709036,287.9857122584483,False
59,-95.5612754,-301.5968188,791.5169291151609,2498.1610238853286,316.3741431696887,2620.5548172735653,252.4191390135053,72.4197240646307,False
60,-20.0884451,-207.8802954,166.9544029678188,1727.716104962245,208.84866013964987,1735.7640139190155,264.48037952266895,84.48047427737214,False
61,115.7843382,-51.9246634,-963.8378671434386,432.2693276045635,126.89437986615198,1056.3333781185343,335.8456658035029,155.8443573130529,False
62,-224.6701208,162.5250928,1863.311411546756,-1347.6281537599748,277.2923889506079,2299.571929122219,144.11823585610554,324.12390384799045,False
63,-160.4129756,197.8275563,1331.344809392128,-1641.5974329661055,254.69209797807994,2113.6038260318014,129.0376542074587,309.04224806839477,False
64,79.3917587,-213.8887425,-659.4873232930473,1776.7590189939765,228.14785889354812,1895.2034564026803,290.3640447494841,110.36363277024344,False
65,18.4837345,-202.4445809,-153.6387538811363,1682.7687881398244,203.28663698542297,1689.7679311170873,275.21679474309053,95.21670828159536,False
66,-31.2536822,-44.5377094,260.374492793328,371.0533129504103,54.409559910529005,453.2939857850068,234.9413063283855,54.9420005326996,False
67,116.5426677,-289.2091361,-965.4666730877289,2395.96390566582,311.80782190051127,2583.1703261876673,291.9479666237509,111.9472380018582,False
68,-125.8402679,-156.4989001,1046.0476935302236,1300.9339810144068,200.81752602214166,1669.324713798335,231.19734915604542,51.19812975931195,False
69,66.524497,-18.2241807,-554.1516624816098,151.82596335832335,68.97557149664844,574.5739188135979,344.6798589919344,164.67814465121327,False
70,-52.5662215,90.3366989,437.70300562158735,-752.142834883961,104.51759091624875,870.2314434663072,120.19479174015082,300.19689433045727,False
71,-18.4094336,-248.9602173,152.8288838254563,2066.830702455997,249.63993479316574,2072.473358175223,265.77094421549305,85.77104061274294,False
72,58.2686936,-19.0001411,-485.4098832699085,158.2976757471128,61.28822085581038,510.5692009150613,341.939990110891,161.9382643970316,False
73,-143.6313201,245.0968669,1190.9191970419663,-2031.8589458674755,284.0817316862614,2355.151653245449,120.37109549105156,300.3755470012117,False
74,-213.9418566,-180.7150143,1774.3131601857408,1498.8392087615662,280.05184234156394,2322.6506763026823,220.18751882271496,40.189228982206316,False
75,-15.0549581,16.9322322,125.43922442044295,-141.06059797078038,22.65727809485227,188.76729410328576,131.64126025584042,311.64534190973836,False
76,-253.2894653,62.4271571,2101.8328053649234,-517.844132782901,260.86913036146683,2164.6855863071337,166.15450489693126,346.1592719287781,False
77,160.2863425,81.6724991,-1332.9366567313073,-679.0800379665299,179.89471560128385,1495.9511451991534,27.00071751197209,206.99709549030445,False
78,173.9615359,21.2476478,-1446.8255816094763,-176.63947561467168,175.25432522400078,1457.5684436571155,6.963610440841719,186.96065735730707,False
79,18.2220578,-300.1798944,-151.01814178029616,2487.8633688384807,300.73245982511054,2492.4427016794443,273.4738083160598,93.47370281035005,False
80,-83.0986843,25.4164446,692.0904094479785,-211.6475733371317,86.89871684033048,723.7291137914565,162.99329922118017,342.99588898238557,False
81,-150.4090331,-146.3698219,1249.990962648269,1216.4664332475593,209.87377635406148,1744.2098468706067,224.22024274221707,44.22127348612855,False
82,-20.0367124,-316.9337786,165.9534953616447,2625.0812704184245,317.56651250009674,2630.3216987517626,266.3825464151622,86.38266508669318,False
83,-83.4309331,46.7831995,694.7865932719326,-389.5518479889601,95.6524351670854,796.5419339005523,150.71883485221008,330.72159141003397,False
84,-170.6094961,187.2192348,1416.034406657518,-1553.6340936136633,253.29556261133644,2102.125671237726,132.34234502392036,312.3470956370944,False
85,80.3853793,144.1300972,-668.6783205938979,-1198.8068338469077,165.03119136722705,1372.686607099495,60.850371812916315,240.84780989927768,False
86,42.3951573,-149.8805528,-352.75111363010615,1247.1059906717549,155.761129522501,1296.0349918642858,285.7940664020437,105.79386127427064,False
87,94.0838663,-163.6600376,-782.2954845336624,1360.8410408561028,188.7760096124232,1569.6733939262904,299.8934670842543,119.89294924108974,False
88,-27.1692043,-273.004273,225.37444186955491,2264.6884356181063,274.35287266320665,2275.875073344405,264.3166754355609,84.31682199181773,False
89,148.9923764,-148.4418545,-1238.204416924014,1233.6728147565448,210.31812188377504,1747.8840899669156,315.1060488071067,135.10503814041755,False
90,-164.2114151,-220.3090753,1362.131544419182,1827.5333577530987,274.77532186986076,2279.315800410751,233.30031911115177,53.30140756045829,False
91,-103.5801686,-293.8669759,858.0904401258083,2434.571968516034,311.5873085538235,2581.3678299148573,250.58382291840292,70.58445920865701,False
92,108.8125787,290.823686,-901.35980185947,-2408.601462687624,310.5134354934908,2571.7329757323378,69.48650888968783,249.48287524532213,False
93,26.3024871,-236.4436649,-218.42915584317024,1963.5903331658003,237.90213849183692,1975.7019746471224,276.3476045741382,96.34746813427103,False
94,-82.9367579,142.1009031,689.9088980347979,-1181.9409666618285,164.53319565607057,1368.5608266573638,120.2698419531483,300.27246933355167,False
95,-238.9194311,98.1570083,1982.731476952788,-814.3758769738639,258.29690829654527,2143.4626609055576,157.66531417630316,337.67036113414355,False
96,-41.4258813,89.6814179,344.96502423525897,-746.7416569062896,98.78694426914991,822.5715592608241,114.79328633096284,294.79506406495614,False
97,-172.9098025,-79.1069139,1437.6448573242817,657.7783556664778,190.14653198880865,1580.9791589310246,204.5842808182982,24.585934716227783,False
98,-97.0945521,-150.253443,807.5030595066963,1249.6343420098044,178.89507869378036,1487.8330483770524,237.12924649758878,57.12980011229593,False
99,-282.2168631,-145.0464588,2337.381203146857,1201.458853182358,317.30873456056054,2628.0894704546336,207.20107478373362,27.20403483619059,False
100,-101.0547504,221.2592595,838.985545745001,-1836.6892037187383,243.24416229972437,2019.238464626209,114.5473898312073,294.55055711545003,False
101,40.6352194,199.3938434,-337.7275509548075,-1657.0045453412836,203.49232379013677,1691.071838200733,78.4812150954062,258.47987458245984,False
102,97.0447058,-142.9156491,-807.1921395976158,1188.7596626419297,172.7499860534955,1436.9094215547238,304.17787112694606,124.17730719698358,False
103,-76.1157971,223.8539108,632.0588811252568,-1858.6030530394075,236.4406647525394,1963.1361995482428,108.77928760290644,288.78173162268956,False
104,-219.1355674,89.6085762,1819.72290100566,-743.9488054804915,236.74901019499777,1965.922496341172,157.75944151959538,337.7640128982332,False
105,252.878704,163.6524961,-2095.513632229783,-1355.8011669762966,301.2138416747812,2495.8714284263815,32.90925129423977,212.90294132571725,False
106,-72.2778691,217.8781842,600.3057215135811,-1809.3475269514608,229.55390110369692,1906.3329805066346,108.35250112723877,288.3548234143036,False
107,275.5096994,164.5636274,-2281.363480759503,-1362.3019036117848,320.91553706002514,2657.157467657385,30.850130163197793,210.84327246991188,False
108,-40.8472956,61.1628189,340.23872532809315,-509.4154961433332,73.54856880747563,612.5900243424177,123.7367905438182,303.73897044288117,False
109,-64.0652997,-245.0449647,531.7890389899585,2034.1036018688585,253.28126134887094,2102.4692732893213,255.3483664019414,75.34871399525562,False
110,208.8785575,-34.4726122,-1735.7764384388634,286.5485323654651,211.70406886777684,1759.2697080437401,350.6285720645336,170.62594205580763,False
111,-126.5344439,-126.8924633,1052.3312393801452,1055.340398701759,179.2000634358819,1490.3504267477967,225.08094241919352,45.08180212171049,False
112,-27.4545017,225.2474069,228.0402273825444,-1870.683641774801,226.91439790980533,1884.5316746896333,96.94927445948196,276.9501832366592,False
113,-179.5371028,-270.3803491,1486.5902710730074,2238.8922072299915,324.5598626775277,2687.4874789743862,236.41517022859102,56.41644613242896,False
114,-143.1239789,-146.7630254,1189.5937015184986,1219.8811915051688,204.99721695849604,1703.8906350116938,225.71921490618809,45.72017930625575,False
115,144.2126138,-280.1886438,-1194.5380390625696,2320.9452112832264,315.12371236311503,2610.307989595479,297.23480246582585,117.2338563980275,False
116,-231.7966882,-49.8191601,1924.9096717411765,413.812251840071,237.08996894334746,1968.8874584738646,192.12983347922997,12.132647481212382,False
117,172.5712626,-107.8185822,-1434.3866111115462,896.2222391726496,203.48387489670114,1691.3542657065386,328.0037993180709,148.0023555090675,False
118,-75.374287,44.254869,627.7508910098135,-368.53406024349687,87.40581542989877,727.9344302361113,149.58132093505287,329.58405977383586,False
119,-21.7389881,94.34157,181.0306810428341,-785.564260177033,96.81381840252374,806.1534062114491,102.97608100730473,282.97706954806614,False
120,-300.1146435,-36.0138293,2486.952505719337,298.6225489997587,302.26775405918113,2504.8169978013966,186.84278697829225,6.8470487767166865,False
121,104.9142248,-55.5912282,-873.4568724674883,462.843917777429,118.73238487527071,988.5096864898419,332.08208579214624,152.0809285731551,False
122,-28.5003367,-172.3069018,237.0507001154677,1433.1781760993513,174.64803921008735,1452.6502396904414,260.60805455257935,80.60818754059281,False
123,-197.4942913,7.5570007,1641.725404552428,-62.732352355296,197.63882046720744,1642.923507648747,177.80868040055674,357.81172222437453,False
124,-86.230196,1.3565887,718.1810320001046,-11.271543063467224,86.24086638653037,718.2694775693637,179.09868701331013,359.10084115308393,False
125,-87.3812846,-118.2615715,727.1700397965383,984.1692161313327,147.0417906310849,1223.6687920995048,233.53999138193717,53.5405323088101,False
126,-145.9195334,49.6818315,1214.1019652863165,-413.2968791013691,154.1453684314521,1282.5201333261898,161.19761772051586,341.2007250254633,False
127,-201.7338245,-66.4445905,1676.388239030065,552.2182907277115,212.39449040431697,1764.9993112102218,198.23020955684592,18.232376463477173,False
128,118.3661255,-21.6749806,-985.4178871575236,180.4797820194617,120.3343028811491,1001.8090457007215,349.6230733107706,169.62127726074596,False
129,231.2697197,-104.5732555,-1919.6074862708583,868.0821151332957,253.81341378261482,2106.7651648822703,335.6689388068484,155.66663472718577,False
130,119.8870103,-187.1254925,-996.024292340902,1554.6849774149814,222.2360123428241,1846.377472223114,302.6467549396572,122.64605710277368,False
131,188.7708078,193.6932404,-1565.9209097209855,-1606.4613989646548,270.46531987320805,2243.3962026055215,45.73737399175583,225.7321540330614,False
132,-136.7253342,-50.7054024,1137.805011308637,421.9964702171966,145.82474016656985,1213.5407964443637,200.34759809155824,20.34913518163003,False
133,-106.8315627,119.0080619,888.7629392291525,-989.9538951847696,159.9246747256916,1330.3789974059046,131.91379598460614,311.9169287892264,False
134,186.922848,-115.6877268,-1553.0294748417482,961.2390637883328,219.8267527772326,1826.4394562864402,328.24637432674996,148.24479119266172,False
135,-79.9895611,189.1361933,664.7805947444213,-1571.6875465025269,205.35537368421993,1706.4978707809391,112.92449512091612,292.9270250857568,False
136,167.9933251,-78.0664081,-1396.9218182179068,649.1962604175699,185.2461102204039,1540.404606184161,335.0757320871341,155.07413186639067,False
137,8.8777296,121.0245969,-73.90464674939925,-1007.4114819374092,121.34977188960104,1010.1187013170683,85.80459643334733,265.80424429959896,False
138,-201.300703,110.0232295,1671.9570285728337,-913.6549661988764,229.40593727692377,1905.309870507674,151.340678943541,331.34523084691557,False
139,192.0336615,-49.3539071,-1596.332005745429,410.3333712309908,198.27439394720642,1648.2261216571633,345.58655304383086,165.58434428786651,False
140,-165.1503467,-112.9758717,1372.820232760652,939.1639757557624,200.09543873238354,1663.3293013815337,214.37520855241164,34.37653302697141,False
141,263.9242262,-119.8685348,-2188.065886636848,993.8983599725146,289.86973420895043,2403.2199804054458,335.57350379365954,155.57073995087606,False
142,-72.5282911,-18.0646527,604.1332888892007,150.49082779739194,74.74412811089549,622.5949887328252,193.98610507961178,13.98780974271861,False
143,19.5542934,140.7987488,-162.72954369879727,-1171.6109185698326,142.15012505804833,1182.8580003129987,82.09327181341297,262.0925587850005,False
144,-73.3054969,-309.2998423,607.1426431852836,2561.820907570185,317.8680360189756,2632.7834228507554,256.6666512928856,76.6670915700328,False
145,-189.639002,-25.864216,1576.6708944247262,215.1058626630534,191.39464137966525,1591.2767331542564,187.76645691080728,7.768922207011525,False
146,-81.1968469,-2.7933741,676.2948991706567,23.290782118408664,81.24488221029426,676.6958335736491,181.97034067945935,1.9724181302210033,False
147,101.999612,117.89463,-848.6298099077679,-980.7699419333802,155.8944021797686,1296.9511298673133,49.134424790604754,229.13138018695494,False
148,54.4361553,70.1053867,-453.35902261439577,-583.8068642774708,88.75843761695141,739.1649735771938,52.17100627651007,232.1686409294043,False
149,290.1840997,-137.4307167,-2403.013163539139,1138.2254031043874,321.08256510027945,2658.9526758508746,334.65784116067596,154.65468072092276,False
150,173.1229701,-49.0509565,-1439.7337464272882,407.97316157124266,179.9376533964206,1496.4208502837662,344.1809750700906,164.1790157015293,False
151,129.4985207,-28.1520972,-1077.8986116498045,234.3629080432344,132.52323358659257,1103.0826758058788,347.7351228183944,167.7333420615159,False
152,-64.8863253,80.6904105,540.2967921552432,-671.8352801191259,103.54311931555823,862.1387749231502,128.80412687137192,308.8065962829005,False
153,282.6145505,83.7854675,-2342.5039113990074,-694.2182363438656,294.77277472404165,2443.207632312906,16.513273858522993,196.50757678612655,False
154,-229.2203874,-80.7833837,1903.202292132635,670.8311732491438,243.03897029453427,2017.9676478530914,199.41381822447624,19.416278585773274,False
155,-26.4953918,-307.2537824,219.52307236591685,2545.7796463731693,308.39405407001937,2555.2268758740133,265.07140984278277,85.07156506586043,False
156,-121.0620613,-162.3978736,1006.2878189810802,1349.9138026471608,202.55639223684483,1683.7109161631688,233.29673035041924,53.297460393138465,False
157,199.5790191,68.9381539,-1658.4773318393186,-572.7390340733688,211.14983762261872,1754.587433380326,19.055825695441097,199.05185562399333,False
158,25.2289883,233.6732667,-209.5072117507476,-1940.2101256678768,235.0312690279548,1951.488817164918,83.83781974500592,263.8369832818459,False
159,-70.5461886,-247.9554141,585.5039609246661,2057.9794375454803,257.79575657386073,2139.648161174749,254.1183331089733,74.1187203956558,False
160,219.88388,79.2954861,-1826.097036480715,-658.3754067297249,233.74493534553793,1941.1565013749357,19.830539553766393,199.82610560325378,False
161,92.7190394,-133.709187,-771.3671724486784,1112.4034443579872,162.71129940929032,1353.6797027919797,304.7389117626415,124.73836515861049,False
162,242.0230803,-16.630113,-2009.4962468836968,138.19767304393355,242.59375931027785,2014.2427269508562,356.06921816126726,176.06583220615863,False
163,4.3688607,315.9856835,-36.18223819233703,-2616.4392827037045,316.01588428555004,2616.6894493683585,89.20787129320927,269.2077181301802,False
164,228.9102468,80.9782421,-1900.563726612603,-672.1626247280434,242.81140167554557,2015.9228836929447,19.48150961047995,199.47689807341655,False
165,213.2249584,-27.3541206,-1771.7426157951768,227.3801937621631,214.9723954336488,1786.2736769991475,352.6895909992219,172.6868051121896,False
166,9.4471908,-86.9930969,-78.68322469246058,724.5509140859585,87.50456172260047,728.8107277961833,276.19786243837007,96.19779654893703,False
167,-309.2450384,91.5367559,2560.58852938095,-757.6229033992357,322.50809517857635,2670.31947162739,163.51120804462678,343.5176510494955,False
168,-47.0478029,6.4678455,391.9664125508673,-53.86494725591276,47.490301990291854,395.65022571822067,172.1723905107176,352.17528975244704,False
169,23.6792212,-13.9030285,-197.29618089761237,115.8535907524568,27.45905530258355,228.79649797805283,329.5810815398879,149.57826919463727,False
170,-115.9669853,147.9044053,964.1901720166808,-1229.580171083977,187.94694673422362,1562.5396266771793,128.09882875171036,308.10219780194257,False
171,294.8822947,102.3700829,-2442.625232095134,-847.6709238692132,312.14612219358185,2585.5297367543644,19.1447383597245,199.1384483625066,False
172,-144.0163453,-125.3209378,1197.4068608323482,1042.0044027574688,190.9084732656995,1587.3110488289078,221.02931850319206,41.03036128211171,False
173,-118.84049,286.6782606,984.4343768075402,-2374.285177782122,310.334476273716,2570.280363632795,112.51611333456201,292.5200439926347,False
174,-126.2215775,-275.2000145,1045.9977425205436,2280.663014294833,302.76547789896506,2509.090485042432,245.3612554703294,65.36203152853054,False
175,182.0092643,-61.7412726,-1513.2230708691118,513.3733353973618,192.1961420874383,1597.9349935800133,341.26201069411405,161.26007327381882,False
176,-155.8563275,187.0064538,1293.9664484347131,-1552.3409881291711,243.43912706185665,2020.918532029581,129.8087562128959,309.813171444612,False
177,3.7598567,199.3202041,-31.2520675250921,-1656.563544607331,199.35566278606234,1656.8583129062658,88.91933496840765,268.91920887146654,False
178,286.5245914,99.0090322,-2374.188632734885,-820.1245659071949,303.14869277982643,2511.847122619529,19.06267252291736,199.0566332147619,False
179,132.5477098,-235.2575388,-1099.65765397974,1951.8350411410504,270.0277854878244,2240.2917184559496,299.39757823925595,119.39677209779647,False
180,237.4415614,127.4043309,-1969.754481577777,-1056.672433790053,269.46309322826875,2235.282834459105,28.216730783696093,208.21128024557268,False
181,242.328178,-75.0910973,-2011.3896837908767,623.3816832692861,253.69591787515571,2105.776147432583,342.7831729157628,162.7804392171936,False
182,-69.9008784,-247.2409753,580.1636295389369,2052.1042032125524,256.93235037337513,2132.538744755278,254.21314601396355,74.21352923900884,False
183,231.5523989,-143.8382497,-1920.8257649461132,1193.296477686856,272.59118751915713,2261.311146866056,328.1518248285063,148.1497384676179,False
184,119.5170241,-278.8714024,-990.4142055990192,2311.035671812474,303.40332583256685,2514.320221261021,293.1987135408919,113.19796940768715,False
185,64.1398359,164.1695718,-533.4156032573081,-1365.160571802278,176.2542676200332,1465.6724028929114,68.65978063878288,248.65768778062403,False
186,59.2876389,118.0098975,-493.4729134273951,-982.150417224842,132.06574133475075,1099.1519268697357,63.32525342852499,243.32315806739928,False
187,182.0613455,-45.0569841,-1513.810324358417,374.7009667667859,187.55389983004358,1559.4943131124587,346.09959784244745,166.09747547881395,False
188,-73.3717025,278.218348,608.2812058512276,-2306.142648247878,287.73052652021056,2385.0157105267795,104.77367128192724,284.776124271965,False
189,75.9209599,-291.0304426,-629.2046373375401,2412.028933348349,300.77019578423875,2492.7458857566367,284.62086935718884,104.62042246268352,False
190,99.0210462,182.2561286,-822.9074241750313,-1514.4353553291032,207.41857198139775,1723.56928327038,61.484453201002864,241.48141644061525,False
191,-73.3532169,230.2276951,609.0269155646414,-1911.2294642758015,241.63088796889568,2005.9192030084732,107.67248290636705,287.6748510903151,False
192,-134.2827721,-257.4768097,1113.29012952856,2134.722898732031,290.38968717251396,2407.583179638162,242.45645173463072,62.45728090031795,False
193,2.8244454,284.4425838,-23.41840773810077,-2358.0078161898755,284.4566064809141,2358.124102551334,89.43108559814806,269.4309892422566,False
194,3.3563519,-286.0777164,-27.83067786373201,2372.204632050777,286.0974045997542,2372.3678810322644,270.67218089609696,90.67216259843892,False
195,170.9088934,-162.0041328,-1419.3851349870536,1345.4888181826625,235.48925429304117,1955.7592697662958,316.53218268905954,136.53097010645286,False
196,-112.9532594,238.5870414,937.1740626307338,-1979.24094700562,263.97389100645734,2189.906379270926,115.33408188360671,295.3376371889209,False
197,-35.5763296,112.5949539,296.17771755426816,-937.2887971079408,118.08174656377234,982.9707673983527,107.53483547235315,287.5362281324535,False
198,231.9250503,40.8268574,-1926.019902256367,-338.9059208665517,235.49110650259698,1955.6098504267234,9.983757884079647,189.9797061052776,False
199,-35.8324387,18.9262102,298.5385470336604,-157.66146790417565,40.52363625988963,337.61279970799166,152.1575908197952,332.1609763520985,False
200,201.1098172,87.6987856,-1670.8326240707563,-728.459202392015,219.39971643083814,1822.7272059221534,23.56076978139924,203.55651527847542,False
201,-93.9665918,-47.6227801,782.4527725659966,396.5714512662867,105.34538223842934,877.2122076531219,206.87613976177198,26.877312430418716,False
202,-116.0096864,-282.2579647,961.287916743752,2338.9500647502605,305.1684878476361,2528.7866387405625,247.6570488821866,67.65776851857684,False
203,-270.5240893,-123.7990565,2242.176650512292,1026.215399296584,297.50544412142204,2465.8617515700203,204.59009912693344,24.59296017608691,False
204,-199.0999473,-151.9018546,1652.7790504605623,1261.0483812293828,250.42955585509935,2078.923185075044,217.34155707015407,37.34314878070563,False
205,-253.4469867,-183.2900555,2099.4842432652285,1518.4517767910293,312.77886679330345,2591.048028531853,215.8740375302397,35.87633125648102,False
206,95.2843779,-66.8352063,-793.3130166565448,556.4718286373123,116.38753143251027,969.0234457760357,324.953074472173,144.9521433292112,False
